book_id,book_series_number,book_title,book_author,book_year,sentence_page,sentence_id,sentence_number,sentence_text,sentence_sentiment_score,sentence_lda
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9228,1223,"New York, is the best of those interested had to rely source in English.",0.347,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9229,1224,"fourteen old Bauhaus Books were for them that the closet when the Bauhaus was became greater in 1933, of these publications tance the onl then remained Socialist Government; these books German National by the years of educational work.",0.212,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,6,9230,1225,"America is the Bauhaus is founded on Now a new continent cultivate and to industrialize a task is simultaneously to civilization whose strives fa educational principle which which to work out an the ideal ground on It is between art, science, and technology.",0.429,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9231,1226,I shown by of is this picture with the crowd an extension of umbrellas.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9232,1227,"Everyone ""space compressors/â to whom I have thus macrophotogrophs: views are Airplane for shown this picture has had to microphotographs reveal smile!",0.375,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9233,1228,"T e richness of reveals the infinite of structure often A photograph education in approach to a new the best defined photograph is exact, shorply Exercises in surface treatment.",0.462,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9234,1229,"Surface treatment of paper with a free choice of an indirect quick, though emphasis offers a concentration of materials, since its tools (such as needles, tweezers, hurried person of sieves) used in any gives the desired way (pricking, material.",0.208,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9235,1230,"rubbing, filing, of the object boring, etc.).",-1.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9236,1231,"Surface treatment of paper with a single tool (needle, knife, tweezers, or by folding, is an epidermis etc.).",-0.071,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9237,1232,"Surface treatment on paper and canvas with different tools (paint brush, air brush, etc.).",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9238,1233,"Various surface treatments with glue (with graphite, sand, wood particles, sawdust, shavings, etc., scattered on the glue).",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9239,1234,"Surface treatment of various materials (wool, metal, wood, etc.).",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9240,1235,"Visual representations of structure, texture, and surface aspects, all the way from complete visual illusion to abstraction, by means of drawing, painting, and photog- 7.",0.033,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9241,1236,"acquired by experience and transformed into exact visual Surface treatments of paper (a single representations can be thus evaluated, and applied in a wholly new manner.",0.079,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9242,1237,Texture of Many people will perhaps not be convinced of the justification of such exercises Minnesota.,0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9243,1238,"For example: book binders and the view of o time-compressing it essentiolly of the old man manufacturers of The photograph wroppers (for chocolate, cookies, etc.)",0.1,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9244,1239,"alterations in the But we are, in the first period of the teaching, much less concerned with such applications than with the fundamental perceptibl relationship of man to sensortly material.",0.028,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9245,1240,"; of a given treatment by any as shown working process (the effect) of a result about brought may be external factors through material surface change in the Such a or uniformly blows), Creative pattern (hammer application.",0.167,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9246,1241,"example, as In the effort to bowl, for recognize the ways; in a metal conditions of structure, in different texture, such as causes, and to elemental surface treatment, may be due we often run into Surface aspects difficulties.- cases polished).",-0.042,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9247,1242,"of overlapping, smooth (pressed, or of alterna- The en<| treatment.",0.4,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9248,1243,"But, in a causes, such as general way, mechanical structure and texture nature, or to determine the influence of choice of working the work.",0.025,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9249,1244,"the force at tools; surface material and aspect, on the other according to the hand, is varied, conditioned by tools, may be infinitely by the possibilities result of J interchangeable in are external force.",-0.062,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9250,1245,"treatment and surface structure, texture, definitions of The structure; its shows its Mere microscope it observations on the under a make-up of for example.- materials are of little Take paper, value.",-0.344,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9251,1246,"of such means its surface observations is its finish gained only as texture; and by meaningful â appearance remains application a very normal different thing ""high"" c on aspect.",0.143,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9252,1247,"from dominant accidental decide the exploitation of one have always to characteristic definitions, we of the material.",-0.067,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9253,1248,"aphonograph alone can lead to the best treatment, that is, to inventions is for household of malerial appliances, appearance aspect of the The fourth arrangement).",0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9254,1249,"The problem Horn (Bauhaus, is, of course, 1924).",0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9255,1250,A visual to find proper aspect of th^ ways of appli- altered the most easily massing.,0.233,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9256,1251,"This is or irregular rhythmical, regular, translation of values in cation, the material so that the importance of the elements will not be dominant, but the who* instead happily relations, are no organic units there (texture arrangement of surface and surface mass aspect).",0.4,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9257,1252,In the absorbed by the best solution of the functional end in view.,0.65,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9258,1253,"""Massing"" but mere not synthesis, often being (mass arrangemer ""massing"" to treating is no objection The significance and there of these exercises treatment,"" lies in the close ""surface observation of the materials.",-0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9259,1254,our belief the Accuracy in It is not representation was of simplification.,0.0,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9260,1255,"to be brought to the the purposes point of octual for identity with ""surface treatment,"" as a the original when bolh were photographed.",0.375,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9261,1256,"This concepts ai problem is not to etc., these be confused with surface aspect, texture, of structure, descriptions with our any ortistic end.",-0.4,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9262,1257,The exercises were solely to achieve o perfect coordination of obser- at discrimir on attempt to make it is necessary vation and in education representation.,0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9263,1258,"where none Being itself a in a realm perfect instrument definition, especially and tion aspect).",0.5,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9264,1259,Mossing (surface of exact 6. representation it serves as means of comparison for the quality of manual craftsmanship.,0.25,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9265,1260,"The illiterate of the future will action, be, we believe, the (sensory-reactive) person who cannot psychophysical exercise o phenomenon may That any photograph.",0.05,
20,14,The New Vision and Abstract of an Artist,László Moholy Nagy,1947,14,9266,1261,"degree others in a lesser, greater, by many people in a by many which is registered 27 26",0.375,
